State,Year,Month,ActivityLevel,Temp,Precipitation,PMDI
Maryland,2011,1,1,62.8,3.19,-0.93
Maryland,2011,2,7,72.7,7.46,1.41
Maryland,2011,3,2,77.8,4.76,1.52
Maryland,2011,4,1,72.4,4.22,1.5
Maryland,2011,5,1,66,1.53,-0.26
Maryland,2011,6,1,58.1,5.06,1.11
Maryland,2011,7,1,43.3,2.73,1.18
Maryland,2011,8,1,38.6,5.08,1.9
Maryland,2011,9,1,27.8,2.65,1.13
Maryland,2011,10,2,32.8,4.17,1.97
Maryland,2009,9,1,38.2,3.75,1.92
Maryland,2009,10,6,52.7,4.93,2.32
Maryland,2009,11,10,64.2,5.18,2.43
Maryland,2009,12,4,72.3,3.63,1.96
Maryland,2010,1,2,74.7,3.87,1.61
Maryland,2010,2,3,71.8,3.93,1.17
Maryland,2010,3,2,68.1,2.64,0.05
Maryland,2010,4,1,58.2,3.37,-0.31
Maryland,2010,5,1,42.7,3.08,-0.56
Maryland,2010,6,1,39.6,3.53,-0.34
Maryland,2010,7,1,30.7,3.79,0.14
Maryland,2010,8,1,25.3,2.03,-0.47
Maryland,2010,9,2,39.4,4.26,0.32
Maryland,2010,10,0,54.1,3.64,0.29
Maryland,2009,1,1,67.6,2.46,-0.9
Maryland,2009,2,6,73.1,9.39,2.02
Maryland,2009,3,9,75.9,3.93,1.8
Maryland,2009,4,1,73.9,2.61,0.31
Maryland,2009,5,1,70.9,3.86,-0.08
Maryland,2009,6,1,55.6,3.71,0.13
Maryland,2009,7,1,50.5,2.62,-0.73
Maryland,2009,8,1,48.7,4.57,-0.47
West Virginia,2015,11,1,27.2,4.49,1.42
West Virginia,2015,12,1,34,1.48,-0.77
West Virginia,2014,11,1,44,2.68,-1.41
West Virginia,2014,12,2,52.3,3.98,-1
West Virginia,2015,1,10,61.2,7.07,1.2
West Virginia,2015,2,10,68.4,4.4,1.17
West Virginia,2015,3,3,67.8,5.25,1.58
West Virginia,2015,4,2,71.3,4.04,1.32
West Virginia,2015,5,1,64.3,3.26,1.37
West Virginia,2015,6,1,51.3,3.67,1.75
West Virginia,2015,7,1,46.9,1.72,0.15
West Virginia,2015,8,1,32.3,4.77,1.67
West Virginia,2015,9,1,27.7,3.58,1.64
West Virginia,2015,10,1,27.2,3.35,1.65
West Virginia,2013,11,1,43.4,3.44,0.54
West Virginia,2013,12,1,55.6,2.01,-1.31
West Virginia,2014,1,3,63.4,5.56,-0.25
West Virginia,2014,2,3,71.9,4.56,-0.22
West Virginia,2014,3,1,73.8,4.83,-0.33
West Virginia,2014,3,1,73.3,3.48,-1.21
West Virginia,2014,5,1,65.6,2.61,-1.54
West Virginia,2014,5,1,54.2,2.59,-1.78
West Virginia,2014,6,1,43.2,2.85,-2.01
West Virginia,2014,8,1,25.3,3.57,-1.37
West Virginia,2014,8,1,27.1,2.25,-1.95
West Virginia,2014,9,1,36.8,2.95,-1.88
West Virginia,2012,11,1,42.6,5.74,0.15
West Virginia,2012,12,1,55,7.59,2.19
West Virginia,2013,1,8,62,5.15,2.27
West Virginia,2013,2,6,69.5,4.05,1.67
West Virginia,2013,3,1,74.9,3.91,0
West Virginia,2013,3,2,71.6,3.81,-0.81
West Virginia,2013,5,1,65.1,6.43,1.93
West Virginia,2013,6,1,52.2,4.87,2.84
West Virginia,2013,6,1,46.7,4.54,3.26
West Virginia,2013,8,1,38.5,3.81,3.09
West Virginia,2013,8,1,34.9,3.09,2.39
West Virginia,2013,9,1,37.7,2.3,0.99
West Virginia,2011,11,1,52.6,4.92,0.5
West Virginia,2011,12,1,51.7,2.86,-0.51
West Virginia,2012,1,1,65.8,4.94,-0.55
West Virginia,2012,2,1,67.5,2.64,-1.46
West Virginia,2012,3,1,75.3,5.88,-0.7
West Virginia,2012,3,1,70.8,2.58,-1.76
West Virginia,2012,5,1,63.9,5.23,0.46
West Virginia,2012,6,1,52.9,4.58,1.51
West Virginia,2012,6,1,39.5,0.77,-0.54
West Virginia,2012,8,1,39.2,4.83,0.9
West Virginia,2012,9,1,33.9,4.41,1.55
West Virginia,2012,9,1,32.3,1.83,-0.14
West Virginia,2010,11,1,36.4,3.28,-0.56
West Virginia,2010,12,1,52.9,2.5,-1.2
West Virginia,2011,1,1,60.5,3.98,-1.17
West Virginia,2011,2,6,69.2,5.96,0.75
West Virginia,2011,3,8,72.4,6.17,1.35
West Virginia,2011,4,1,69.2,5.51,2
West Virginia,2011,5,1,63.9,2.39,1.2
West Virginia,2011,6,1,54.7,2.15,0.29
West Virginia,2011,7,1,39.9,3.4,0.82
West Virginia,2011,8,1,36,6.01,2.38
West Virginia,2011,9,1,23.5,2.25,1
West Virginia,2011,10,1,30.9,4.18,2.09
West Virginia,2009,9,1,37.1,3.04,1.18
West Virginia,2009,10,5,53.1,3.06,0.05
West Virginia,2009,11,10,61.7,4.24,-0.18
West Virginia,2009,12,3,70,4.54,-0.12
West Virginia,2010,1,3,69.6,4.03,-0.55
West Virginia,2010,2,4,69.1,4.42,-0.1
West Virginia,2010,3,4,64.8,2.2,-0.75
West Virginia,2010,4,3,53.9,5.19,0.89
West Virginia,2010,5,1,37.9,2.31,0.83
West Virginia,2010,6,1,37.9,3.33,0.72
West Virginia,2010,7,1,28.8,2.41,-0.42
West Virginia,2010,8,1,22.9,2.74,-0.49
West Virginia,2010,9,1,40,5.36,0.76
West Virginia,2010,10,1,53.1,6.34,1.77
West Virginia,2009,1,1,64.7,2.36,-0.94
West Virginia,2009,2,1,70.5,6.43,0.92
West Virginia,2009,3,1,72.1,6.46,2
West Virginia,2009,4,1,69.9,2.71,0.43
West Virginia,2009,5,1,67.1,4.05,0.83
West Virginia,2009,6,1,54,2.76,0.48
West Virginia,2009,7,1,48.3,2.28,-0.74
West Virginia,2009,8,1,46.3,4.72,-0.36
Virginia,2015,11,2,32.6,2.92,-1.42
Virginia,2015,12,4,38.9,0.94,-2.61
Virginia,2014,11,2,45.1,4.01,-2.03
Virginia,2014,12,5,55.4,3.12,-2.09
Virginia,2015,1,10,64.1,6.13,0.14
Virginia,2015,2,7,71.7,5.2,1.41
Virginia,2015,3,3,71.9,4.07,1.35
Virginia,2015,4,3,75.2,4.19,1.19
Virginia,2015,5,2,66.6,3.72,1.25
Virginia,2015,6,1,55.3,3.12,1.18
Virginia,2015,7,1,49.5,6.68,2.51
Virginia,2015,8,1,35.7,7.15,4.07
Virginia,2015,9,1,32.7,4.18,4.17
Virginia,2015,10,1,31.9,2.96,3.8
Virginia,2013,11,2,47.4,4.61,3.68
Virginia,2013,12,3,58.6,1.73,1.15
Virginia,2014,1,9,66.2,4.25,0.53
Virginia,2014,2,8,76,2.53,-1.35
Virginia,2014,3,5,77.9,2.82,-2.74
Virginia,2014,3,3,76.1,4.56,-2.8
Virginia,2014,5,2,70,5.36,-1.85
Virginia,2014,5,1,58,3.79,-1.53
Virginia,2014,6,1,46.3,2,-2.3
Virginia,2014,8,1,30.1,2.95,-2.03
Virginia,2014,8,1,32.1,1.58,-2.48
Virginia,2014,9,2,40.9,1.68,-2.95
Virginia,2012,11,2,46,5.28,-1.18
Virginia,2012,12,6,58.2,4.75,-0.03
Virginia,2013,1,10,64.9,4.33,0.23
Virginia,2013,2,9,73.4,3.28,-0.31
Virginia,2013,3,7,77.9,4.16,-0.99
Virginia,2013,3,5,74.9,5.14,-0.54
Virginia,2013,5,1,68.2,6.83,1.23
Virginia,2013,6,1,55.5,3.78,1.54
Virginia,2013,6,1,49.4,3.86,1.81
Virginia,2013,8,1,42.5,3.63,1.8
Virginia,2013,8,1,38.9,2.26,0.44
Virginia,2013,9,1,41.9,2.54,-0.6
Virginia,2011,11,2,55.2,3.87,-1.12
Virginia,2011,12,2,55.6,3.04,-1.21
Virginia,2012,1,3,67.3,4.14,-1.23
Virginia,2012,2,2,70.2,2.85,-1.42
Virginia,2012,3,2,78.7,4.63,-1.54
Virginia,2012,3,1,74,4.74,-1.17
Virginia,2012,5,1,66.9,4.14,-0.56
Virginia,2012,6,1,56.4,4.09,0.31
Virginia,2012,6,1,42.7,0.67,-1.31
Virginia,2012,8,1,42.9,3.08,-1.31
Virginia,2012,9,1,38.5,5.95,1.17
Virginia,2012,9,1,36.8,2.27,-0.04
Virginia,2010,11,1,40.1,3.7,0.32
Virginia,2010,12,3,56,3.56,0.18
Virginia,2011,1,5,62.5,4.37,0.6
Virginia,2011,2,10,72.2,7.02,2.22
Virginia,2011,3,8,75.6,6.46,2.88
Virginia,2011,4,3,71.8,4.47,2.92
Virginia,2011,5,1,66.3,1.64,1.62
Virginia,2011,6,1,57.6,3.09,1.21
Virginia,2011,7,1,43.7,3.03,1.28
Virginia,2011,8,1,40.3,5.81,2.81
Virginia,2011,9,1,29.4,2.69,2.17
Virginia,2011,10,1,37,3.36,2.21
Virginia,2009,9,3,40.7,3.29,1.84
Virginia,2009,10,10,55,4.73,2.41
Virginia,2009,11,10,65.2,4.35,2.22
Virginia,2009,12,6,72.5,3.49,1.56
Virginia,2010,1,5,73.4,3.82,0.79
Virginia,2010,2,3,71.3,4.69,1.07
Virginia,2010,3,3,68.1,2.97,0.3
Virginia,2010,4,2,57.9,4.03,0.5
Virginia,2010,5,1,42.1,3.13,0.74
Virginia,2010,6,1,40.8,3.21,0.65
Virginia,2010,7,1,33.8,2.59,0.09
Virginia,2010,8,1,28.9,2.66,-0.15
Virginia,2010,9,1,44.2,3.75,-0.13
Virginia,2010,10,1,55.9,4.51,0.52
Virginia,2009,1,3,67.1,2.15,-0.94
Virginia,2009,2,7,73.7,6.95,1.15
Virginia,2009,3,9,75.3,5.05,1.3
Virginia,2009,4,3,73.2,2.65,-0.22
Virginia,2009,5,6,69.3,5.73,1.28
Virginia,2009,6,3,56.3,4.58,1.77
Virginia,2009,7,4,51.1,3.92,1.98
Virginia,2009,8,1,49.6,5.22,2.38
North Carolina,2015,11,1,38.7,2.83,-2.61
North Carolina,2015,12,1,42.8,1.68,-3.19
North Carolina,2014,11,1,49.3,5.38,-1.83
North Carolina,2014,12,2,58.7,2.51,-2.53
North Carolina,2015,1,8,67.5,5.86,-0.65
North Carolina,2015,2,6,75.1,4.42,-0.43
North Carolina,2015,3,3,75.2,4.16,-1.02
North Carolina,2015,4,1,77.4,5.04,-1.23
North Carolina,2015,5,1,69.6,4.39,-0.97
North Carolina,2015,6,1,58.9,2.93,-1
North Carolina,2015,7,1,52.7,6.89,1.31
North Carolina,2015,8,1,40.7,7.09,2.64
North Carolina,2015,9,1,36.6,5,2.91
North Carolina,2015,10,1,36.9,3.77,2.71
North Carolina,2013,11,1,49.5,4.06,2.13
North Carolina,2013,12,1,61.3,1.56,-0.43
North Carolina,2014,1,8,69.6,4.68,-0.8
North Carolina,2014,2,6,78.8,3.65,-1.62
North Carolina,2014,3,1,79.4,4.05,-2.4
North Carolina,2014,3,1,78.6,4.52,-2.87
North Carolina,2014,5,1,73.1,7.81,-0.77
North Carolina,2014,5,1,60.9,2.71,-0.97
North Carolina,2014,6,1,50,1.59,-2.05
North Carolina,2014,8,1,33.6,2.87,-2
North Carolina,2014,8,1,36.3,1.95,-2.55
North Carolina,2014,9,1,45.7,2.56,-2.86
North Carolina,2012,11,1,50.6,5.23,-1.78
North Carolina,2012,12,10,61.5,3.63,-1.8
North Carolina,2013,1,10,67.6,3.14,-2.33
North Carolina,2013,2,4,77,3.14,-2.79
North Carolina,2013,3,1,80,4.34,-3.47
North Carolina,2013,3,2,77.7,6.98,-2.68
North Carolina,2013,5,1,71,5.36,-1.81
North Carolina,2013,6,1,58.2,2.88,-1.69
North Carolina,2013,6,1,52.4,4.33,-0.64
North Carolina,2013,8,1,46.9,2.44,-1.55
North Carolina,2013,8,1,43.9,2.86,-2.25
North Carolina,2013,9,1,45.8,2.22,-2.74
North Carolina,2011,11,1,58.7,4.14,-2.96
North Carolina,2011,12,1,59.2,3.22,-2.84
North Carolina,2012,1,1,69.6,6.24,-0.87
North Carolina,2012,2,1,72.3,2.85,-1.67
North Carolina,2012,3,2,80.4,6.13,-1.78
North Carolina,2012,3,1,75.7,5.92,-1.12
North Carolina,2012,5,1,69.8,4.42,-0.68
North Carolina,2012,6,1,59.5,3.32,-0.35
North Carolina,2012,6,1,46.3,0.93,-1.53
North Carolina,2012,8,1,47.6,4.36,-0.8
North Carolina,2012,9,1,44.1,4.69,-0.03
North Carolina,2012,9,1,41.8,4.09,0.34
North Carolina,2010,11,1,44,2.67,-0.58
North Carolina,2010,12,1,58.7,4.68,0.48
North Carolina,2011,1,1,65.1,3.96,0.51
North Carolina,2011,2,10,74.3,9,2.42
North Carolina,2011,3,3,77,8.41,3.31
North Carolina,2011,4,1,74.4,4.79,3.1
North Carolina,2011,5,1,69.4,2.79,2.12
North Carolina,2011,6,1,60.7,2.22,1.02
North Carolina,2011,7,1,47.8,3.53,1.14
North Carolina,2011,8,1,45.4,5.61,2.43
North Carolina,2011,9,1,35.3,3.29,1.86
North Carolina,2011,10,1,43,3.11,0.92
North Carolina,2009,9,10,45.5,4.61,1.33
North Carolina,2009,10,10,59.2,4.91,2.04
North Carolina,2009,11,5,68.5,3.62,1.12
North Carolina,2009,12,1,75.2,4.18,0.6
North Carolina,2010,1,1,75.7,5.25,0.2
North Carolina,2010,2,1,74.3,5.22,0.21
North Carolina,2010,3,1,71.2,5.47,0.9
North Carolina,2010,4,1,61.4,2.89,0.55
North Carolina,2010,5,1,45.8,3.77,1.35
North Carolina,2010,6,1,45.1,3.76,1.25
North Carolina,2010,7,1,39.4,3.95,1.24
North Carolina,2010,8,1,34.9,3.5,1.07
North Carolina,2010,9,1,50.7,3.43,-0.29
North Carolina,2010,10,1,60,4.35,0.32
North Carolina,2009,1,1,68.6,2.62,-0.78
North Carolina,2009,2,2,77.3,5.2,-0.65
North Carolina,2009,3,3,78.5,4.38,-1.22
North Carolina,2009,4,1,76.1,4,-1.71
North Carolina,2009,5,1,71.7,5.31,-1.25
North Carolina,2009,6,1,60,7.07,1.29
North Carolina,2009,7,1,54.4,7.2,2.66
North Carolina,2009,8,1,54.7,7.31,3.51
South Carolina,2015,11,3,44.2,2.05,-0.72
South Carolina,2015,12,2,46.8,2,-1.62
South Carolina,2014,11,1,54.1,5.11,-0.96
South Carolina,2014,12,4,61.7,3.4,-0.71
South Carolina,2015,1,9,70.9,5.68,0.9
South Carolina,2015,2,6,79.1,4.04,0.62
South Carolina,2015,3,4,78.9,4.25,0.12
South Carolina,2015,4,2,80,3.65,-0.82
South Carolina,2015,5,1,73.8,2.91,-1.58
South Carolina,2015,6,1,62.2,4.79,-0.24
South Carolina,2015,7,1,55.5,4.63,1.08
South Carolina,2015,8,1,44.9,8.05,2.74
South Carolina,2015,9,1,40.7,4.92,2.99
South Carolina,2015,10,1,41.2,3.34,2.54
South Carolina,2013,11,1,52.2,3.06,1.39
South Carolina,2013,12,5,64.5,1.34,-0.72
South Carolina,2014,1,8,73.2,3.6,-1.39
South Carolina,2014,2,5,81.8,4.51,-1.73
South Carolina,2014,3,1,82.3,4.86,-2.08
South Carolina,2014,3,1,81.6,5.96,-2.02
South Carolina,2014,5,1,76.6,4.91,-1.88
South Carolina,2014,5,1,64.4,1.47,-2.33
South Carolina,2014,6,1,54,1.23,-2.83
South Carolina,2014,8,1,38.3,1.99,-3.37
South Carolina,2014,8,1,40.6,1.87,-3.87
South Carolina,2014,9,1,50.4,3.4,-3.9
South Carolina,2012,11,1,55.8,5.02,-3.2
South Carolina,2012,12,10,65.1,2.87,-3.37
South Carolina,2013,1,6,71.3,2.95,-3.32
South Carolina,2013,2,2,80.8,2.62,-3.92
South Carolina,2013,3,2,82.8,3.89,-4.45
South Carolina,2013,3,3,81.4,4.27,-4.76
South Carolina,2013,5,1,74.1,4.27,-4.49
South Carolina,2013,6,1,61.1,2.25,-4.36
South Carolina,2013,6,1,55.3,2.85,-4.15
South Carolina,2013,8,1,50.7,1.95,-4.68
South Carolina,2013,8,1,48.3,2.19,-5.06
South Carolina,2013,9,1,50.7,2.23,-5.37
South Carolina,2011,11,1,63.2,3.64,-5.42
South Carolina,2011,12,1,64.2,2.55,-5.26
South Carolina,2012,1,1,72.7,5.72,-3.32
South Carolina,2012,2,2,74.8,4.17,-2.55
South Carolina,2012,3,1,82.8,5.51,-2.29
South Carolina,2012,3,1,78,7.45,-0.25
South Carolina,2012,5,1,73.6,2.54,-0.67
South Carolina,2012,6,1,63.7,1.77,-1.13
South Carolina,2012,6,1,50.7,1.46,-1.62
South Carolina,2012,8,1,51.5,4.54,-1.1
South Carolina,2012,9,1,50.2,2.48,-1.76
South Carolina,2012,9,1,46.6,6.2,0.13
South Carolina,2010,11,1,48.4,3.35,-0.11
South Carolina,2010,12,1,62.1,4.7,0.86
South Carolina,2011,1,1,67.9,3.56,1.01
South Carolina,2011,2,10,77.4,7.7,2.12
South Carolina,2011,3,6,78.8,10.38,3.7
South Carolina,2011,4,1,77.4,6.4,4.03
South Carolina,2011,5,1,73.5,2.04,2.73
South Carolina,2011,6,1,64.2,1.16,1.21
South Carolina,2011,7,1,51.5,3.16,1.36
South Carolina,2011,8,1,49.9,5.26,2.33
South Carolina,2011,9,1,39.7,3.15,1.86
South Carolina,2011,10,1,48.2,3.31,1.19
South Carolina,2009,9,6,50.1,4.34,1.15
South Carolina,2009,10,10,63.3,4.24,1.41
South Carolina,2009,11,8,71.7,3.97,1.28
South Carolina,2009,12,1,78.4,3.43,0.37
South Carolina,2010,1,1,79.2,4.62,-0.3
South Carolina,2010,2,1,78.3,4.31,-0.86
South Carolina,2010,3,3,74.3,5.47,-0.49
South Carolina,2010,4,1,65,1.81,-0.86
South Carolina,2010,5,1,49.3,4.44,0.63
South Carolina,2010,6,1,49.2,3.94,0.77
South Carolina,2010,7,1,43.8,3.56,0.69
South Carolina,2010,8,1,41.1,4.06,0.83
South Carolina,2010,9,1,56.4,3.18,-0.47
South Carolina,2010,10,1,64.8,4.47,0.5
South Carolina,2009,1,1,71.6,1.63,-0.95
South Carolina,2009,2,3,80.5,4.12,-1.41
South Carolina,2009,3,6,82.2,3.47,-2.24
South Carolina,2009,4,1,79.5,5.71,-2.14
South Carolina,2009,5,1,74.3,4.35,-2.09
South Carolina,2009,6,1,63.3,12.17,2.77
South Carolina,2009,7,1,58,7.24,4.16
South Carolina,2009,8,1,58.5,6.7,4.65
Georgia,2015,11,2,46.3,2.65,-1.01
Georgia,2015,12,2,47.7,2.29,-2.21
Georgia,2014,11,1,56.4,6.62,-0.98
Georgia,2014,12,10,61.8,6.73,1.33
Georgia,2015,1,7,71.3,6.39,2.12
Georgia,2015,2,4,79.8,2.81,0.38
Georgia,2015,3,4,78.5,3.62,-1.22
Georgia,2015,4,2,78.8,5.65,-0.52
Georgia,2015,5,1,74.5,5.95,0.82
Georgia,2015,6,1,64.1,5.75,1.91
Georgia,2015,7,1,55.6,3.94,2.28
Georgia,2015,8,1,46.2,9.08,3.81
Georgia,2015,9,1,41.8,6.05,4.13
Georgia,2015,10,2,42.1,3.57,3.31
Georgia,2013,11,1,52.1,3.68,2.17
Georgia,2013,12,3,64.5,2.36,0.55
Georgia,2014,1,5,73.6,5.15,0.98
Georgia,2014,2,3,81,4.27,0.4
Georgia,2014,3,1,82.2,3.71,-1.41
Georgia,2014,3,1,82.2,5.15,-1.65
Georgia,2014,5,1,76.5,3.27,-1.96
Georgia,2014,5,1,64.8,1.48,-2.36
Georgia,2014,6,1,54.8,2.08,-2.57
Georgia,2014,8,1,39.9,2.27,-2.93
Georgia,2014,8,1,41.8,3.33,-3
Georgia,2014,9,1,51.1,3.7,-3.01
Georgia,2012,11,1,57.8,5.97,-2.26
Georgia,2012,12,9,65.8,2.84,-2.78
Georgia,2013,1,9,71.3,1.15,-3.49
Georgia,2013,2,4,81.1,3.63,-3.91
Georgia,2013,3,4,81.9,4.54,-4.29
Georgia,2013,3,1,82.2,2.44,-5.26
Georgia,2013,5,1,73.7,3.86,-4.92
Georgia,2013,6,1,61.6,2.59,-4.53
Georgia,2013,6,1,56.2,2.83,-4.3
Georgia,2013,8,1,51.3,3.23,-4.36
Georgia,2013,8,1,50,3.04,-4.49
Georgia,2013,9,1,52.8,2.92,-4.67
Georgia,2011,11,1,64.8,4.24,-4.84
Georgia,2011,12,1,65.6,1.59,-5.26
Georgia,2012,1,2,73.5,3.99,-4.91
Georgia,2012,2,1,75.6,4.73,-3.96
Georgia,2012,3,1,82.2,4.44,-4.38
Georgia,2012,3,1,78.1,6.25,-2.84
Georgia,2012,5,1,74,2.91,-3.13
Georgia,2012,6,1,64.7,1.91,-3.43
Georgia,2012,6,1,52.6,1.07,-3.76
Georgia,2012,8,1,52.1,4.93,-3.37
Georgia,2012,9,1,52.5,3.32,-3.53
Georgia,2012,9,1,48.8,9.62,0.84
Georgia,2010,11,3,50.3,3.99,0.49
Georgia,2010,12,8,62.9,5.09,1.31
Georgia,2011,1,9,68.4,3.78,1.53
Georgia,2011,2,9,77.8,7.56,2.71
Georgia,2011,3,3,78.2,9.6,4.14
Georgia,2011,4,1,78,7.6,5.09
Georgia,2011,5,1,74.5,2.37,4.04
Georgia,2011,6,1,65,0.94,2.47
Georgia,2011,7,1,53.2,3.23,2.45
Georgia,2011,8,1,51.2,6.39,3.59
Georgia,2011,9,1,40,3.33,2.77
Georgia,2011,10,1,49.8,4.06,2.07
Georgia,2009,9,10,52.9,4.41,1.47
Georgia,2009,10,10,63.1,7.35,3.08
Georgia,2009,11,10,71.2,3.87,2.73
Georgia,2009,12,4,78.3,3.64,1.85
Georgia,2010,1,3,78.9,3.96,0.42
Georgia,2010,2,4,79.2,3.37,-1.19
Georgia,2010,3,2,75.5,4.97,-0.72
Georgia,2010,4,1,65.6,2.78,-0.9
Georgia,2010,5,1,49.8,4.36,0.21
Georgia,2010,6,1,51.3,5.31,0.76
Georgia,2010,7,1,44.9,3.64,0.32
Georgia,2010,8,1,43.3,4.49,0.47
Georgia,2010,9,1,58.8,2.81,-0.83
Georgia,2010,10,1,66.8,6.2,0.55
Georgia,2009,1,2,72.4,2.17,-0.86
Georgia,2009,2,7,79.3,4.25,-1.04
Georgia,2009,3,8,81.5,4.65,-1.53
Georgia,2009,4,1,79.5,5.78,-0.9
Georgia,2009,5,8,73.9,3.75,-1
Georgia,2009,6,1,64.9,3.23,-0.63
Georgia,2009,7,4,59.8,6.28,1.03
Georgia,2009,8,2,58.9,8.49,2.15
Alabama,2015,11,1,45.3,4.42,0.3
Alabama,2015,12,1,48.2,3.85,-0.38
Alabama,2014,11,1,57.3,8.98,0.86
Alabama,2014,12,9,61.4,4.45,0.68
Alabama,2015,1,9,71.2,8.51,2.07
Alabama,2015,2,6,79.4,2.71,0.49
Alabama,2015,3,9,78.1,5.59,0.47
Alabama,2015,4,1,78,5.49,1.33
Alabama,2015,5,1,75,7.57,2.58
Alabama,2015,6,1,62.9,7.18,4
Alabama,2015,7,1,53.4,4.39,3.9
Alabama,2015,8,1,44.8,10.64,5.15
Alabama,2015,9,1,40,6.21,5.04
Alabama,2015,10,1,40.6,4.22,4.12
Alabama,2013,11,3,51.2,5.07,3.14
Alabama,2013,12,10,64.2,2.82,1.38
Alabama,2014,1,10,73.3,6.15,2.16
Alabama,2014,2,8,80.9,3.26,0.87
Alabama,2014,3,1,82.6,3.5,-1.15
Alabama,2014,3,1,83,4.84,-1.62
Alabama,2014,5,1,76.9,1.61,-2.5
Alabama,2014,5,1,64.3,2.59,-2.47
Alabama,2014,6,1,55.2,4.73,-1.88
Alabama,2014,8,1,40.3,2.2,-2.66
Alabama,2014,8,1,41.1,4.03,-2.65
Alabama,2014,9,1,49.5,3.49,-2.91
Alabama,2012,11,1,57.8,8.17,-1.64
Alabama,2012,12,10,65.7,5.08,-1.55
Alabama,2013,1,10,69.9,1.64,-2.64
Alabama,2013,2,7,81.3,3.55,-2.99
Alabama,2013,3,4,81.7,5.52,-3.03
Alabama,2013,3,2,81.8,2.05,-3.87
Alabama,2013,5,1,72.1,7.21,-1.19
Alabama,2013,6,1,60.6,0.79,-1.8
Alabama,2013,6,1,55.3,4.13,-1.46
Alabama,2013,8,1,49.3,5.04,-1.3
Alabama,2013,8,1,50.1,5.44,-1.04
Alabama,2013,9,1,52.1,4.49,-1.44
Alabama,2011,11,3,64.6,5.35,-2.38
Alabama,2011,12,6,65,1.89,-3.08
Alabama,2012,1,5,73.4,4.16,-3.05
Alabama,2012,2,10,76.8,4,-2.8
Alabama,2012,3,10,81.6,5.75,-2.64
Alabama,2012,3,5,78.1,6.07,-0.85
Alabama,2012,5,6,73,5.35,0.65
Alabama,2012,6,2,62.2,2.91,1.21
Alabama,2012,6,1,51.2,1.36,-0.12
Alabama,2012,8,1,50.9,6.61,0.67
Alabama,2012,9,1,50.1,6.27,1
Alabama,2012,9,1,48,8.86,1.98
Alabama,2010,11,1,49.8,3.83,0.45
Alabama,2010,12,8,62.2,5.71,0.83
Alabama,2011,1,10,68.2,4,0.84
Alabama,2011,2,10,78,5.81,1.73
Alabama,2011,3,10,77.7,8.7,2.87
Alabama,2011,4,1,77.9,5.5,3.3
Alabama,2011,5,1,75,3.2,2.92
Alabama,2011,6,1,64.9,1.47,1.98
Alabama,2011,7,1,51.6,3.42,1.57
Alabama,2011,8,1,47.9,7.93,2.72
Alabama,2011,9,1,37.3,2.7,0.99
Alabama,2011,10,1,47.3,5.75,1.17
Alabama,2009,9,10,52.3,5.57,0.67
Alabama,2009,10,10,62.4,9.67,2.65
Alabama,2009,11,10,70.2,4.27,2.44
Alabama,2009,12,6,77.9,5.23,2.56
Alabama,2010,1,2,77.8,3.36,1.33
Alabama,2010,2,5,79.5,3.25,0.26
Alabama,2010,3,6,76.3,2.51,-1.14
Alabama,2010,4,1,65.2,4.38,-0.33
Alabama,2010,5,1,48.3,2.98,-0.66
Alabama,2010,6,1,50,6.36,-0.1
Alabama,2010,7,1,43.6,4.34,-0.52
Alabama,2010,8,1,41.3,4.05,-0.74
Alabama,2010,9,1,57.8,4.28,-1.3
Alabama,2010,10,1,66,7.14,0.19
Alabama,2009,1,1,71.9,4.32,0.24
Alabama,2009,2,3,78.9,3.27,-0.54
Alabama,2009,3,5,81.6,4.71,-1.27
Alabama,2009,4,1,79,4.94,-0.67
Alabama,2009,5,1,74.4,2.71,-1.32
Alabama,2009,6,1,65.1,2.93,-1.25
Alabama,2009,7,1,59.2,6.8,0.68
Alabama,2009,8,1,56.9,11.87,2.33
Florida,2015,11,1,57.3,1.85,-2.26
Florida,2015,12,1,57.3,1.32,-2.79
Florida,2014,11,3,65.3,2.77,-2.9
Florida,2014,12,5,69.6,3.72,-2.03
Florida,2015,1,3,76.6,8.91,1.98
Florida,2015,2,2,81.9,6.03,1.15
Florida,2015,3,2,81.7,6.65,0.34
Florida,2015,4,1,82.1,6.46,-0.46
Florida,2015,5,1,80.5,5.88,-0.96
Florida,2015,6,1,75.3,2.22,-1.55
Florida,2015,7,1,66,2.24,-1.65
Florida,2015,8,1,60.4,5.71,1
Florida,2015,9,1,52.5,4.23,1.59
Florida,2015,10,1,52.6,3.7,1.82
Florida,2013,11,1,59,5.87,2.52
Florida,2013,12,1,69.7,2.75,1.9
Florida,2014,1,3,78.5,4.22,1.35
Florida,2014,2,4,83.1,5.24,-0.57
Florida,2014,3,1,83.4,6,-1.72
Florida,2014,3,1,83.5,8.16,-1.62
Florida,2014,5,1,80.9,4.33,-2.4
Florida,2014,5,1,72.1,0.44,-3.48
Florida,2014,6,1,64.9,2.07,-3.63
Florida,2014,8,1,50.1,1.11,-4.04
Florida,2014,8,1,54.9,4.24,-2.54
Florida,2014,9,1,61.8,1.93,-3.36
Florida,2012,11,1,66.5,4.06,-3.04
Florida,2012,12,3,73,2.17,-3.31
Florida,2013,1,6,76.2,1.61,-3.97
Florida,2013,2,4,82.1,4.74,-4.64
