State,Year,Month,precipitation
Oregon,2015,04,1.55
Oregon,2015,05,2.17
Oregon,2015,06,0.42
Oregon,2015,07,0.76
Oregon,2015,08,0.38
Oregon,2015,09,0.83
Oregon,2015,10,1.93
Oregon,2015,11,3.85
Oregon,2015,12,10.13
Pennsylvania,2000,01,2.36
Pennsylvania,2000,02,2.82
Pennsylvania,2000,03,3.52
Pennsylvania,2000,04,4.48
Pennsylvania,2000,05,4.54
Pennsylvania,2000,06,5.30
Pennsylvania,2000,07,3.34
Pennsylvania,2000,08,3.65
Pennsylvania,2000,09,3.94
Pennsylvania,2000,10,2.37
Pennsylvania,2000,11,2.12
Pennsylvania,2000,12,2.94
Pennsylvania,2001,01,1.88
Pennsylvania,2001,02,1.55
Pennsylvania,2001,03,4.04
Pennsylvania,2001,04,2.79
Pennsylvania,2001,05,3.08
Pennsylvania,2001,06,4.10
Pennsylvania,2001,07,2.74
Pennsylvania,2001,08,3.32
Pennsylvania,2001,09,3.98
Pennsylvania,2001,10,2.15
Pennsylvania,2001,11,2.07
Pennsylvania,2001,12,2.66
Pennsylvania,2002,01,2.13
Pennsylvania,2002,02,1.45
Pennsylvania,2002,03,3.98
Pennsylvania,2002,04,3.92
Pennsylvania,2002,05,5.68
Pennsylvania,2002,06,4.85
Pennsylvania,2002,07,2.31
Pennsylvania,2002,08,2.67
Pennsylvania,2002,09,4.33
Pennsylvania,2002,10,5.06
Pennsylvania,2002,11,3.36
Pennsylvania,2002,12,3.81
Pennsylvania,2003,01,2.41
Pennsylvania,2003,02,3.51
Pennsylvania,2003,03,2.84
Pennsylvania,2003,04,2.66
Pennsylvania,2003,05,5.06
Pennsylvania,2003,06,6.11
Pennsylvania,2003,07,5.64
Pennsylvania,2003,08,5.55
Pennsylvania,2003,09,7.13
Pennsylvania,2003,10,4.19
Pennsylvania,2003,11,4.30
Pennsylvania,2003,12,4.17
Pennsylvania,2004,01,3.29
Pennsylvania,2004,02,2.26
Pennsylvania,2004,03,2.84
Pennsylvania,2004,04,4.87
Pennsylvania,2004,05,5.44
Pennsylvania,2004,06,4.40
Pennsylvania,2004,07,7.10
Pennsylvania,2004,08,5.26
Pennsylvania,2004,09,8.87
Pennsylvania,2004,10,2.61
Pennsylvania,2004,11,3.47
Pennsylvania,2004,12,3.49
Pennsylvania,2005,01,5.58
Pennsylvania,2005,02,2.31
Pennsylvania,2005,03,3.60
Pennsylvania,2005,04,3.80
Pennsylvania,2005,05,2.08
Pennsylvania,2005,06,2.74
Pennsylvania,2005,07,4.28
Pennsylvania,2005,08,3.51
Pennsylvania,2005,09,1.82
Pennsylvania,2005,10,6.50
Pennsylvania,2005,11,4.35
Pennsylvania,2005,12,2.40
Pennsylvania,2006,01,4.25
Pennsylvania,2006,02,1.79
Pennsylvania,2006,03,1.48
Pennsylvania,2006,04,3.48
Pennsylvania,2006,05,3.32
Pennsylvania,2006,06,7.67
Pennsylvania,2006,07,5.08
Pennsylvania,2006,08,3.94
Pennsylvania,2006,09,5.06
Pennsylvania,2006,10,5.35
Pennsylvania,2006,11,3.84
Pennsylvania,2006,12,2.31
Pennsylvania,2007,01,3.79
Pennsylvania,2007,02,2.24
Pennsylvania,2007,03,4.01
Pennsylvania,2007,04,4.31
Pennsylvania,2007,05,1.96
Pennsylvania,2007,06,3.70
Pennsylvania,2007,07,3.40
Pennsylvania,2007,08,5.79
Pennsylvania,2007,09,2.00
Pennsylvania,2007,10,3.89
Pennsylvania,2007,11,4.07
Pennsylvania,2007,12,4.96
Pennsylvania,2008,01,2.03
Pennsylvania,2008,02,5.21
Pennsylvania,2008,03,5.38
Pennsylvania,2008,04,3.13
Pennsylvania,2008,05,4.18
Pennsylvania,2008,06,4.12
Pennsylvania,2008,07,4.43
Pennsylvania,2008,08,2.60
Pennsylvania,2008,09,4.16
Pennsylvania,2008,10,2.71
Pennsylvania,2008,11,2.30
Pennsylvania,2008,12,5.57
Pennsylvania,2009,01,2.68
Pennsylvania,2009,02,1.30
Pennsylvania,2009,03,2.11
Pennsylvania,2009,04,3.25
Pennsylvania,2009,05,5.02
Pennsylvania,2009,06,4.91
Pennsylvania,2009,07,4.97
Pennsylvania,2009,08,4.98
Pennsylvania,2009,09,2.78
Pennsylvania,2009,10,4.77
Pennsylvania,2009,11,1.61
Pennsylvania,2009,12,4.39
Pennsylvania,2010,01,3.08
Pennsylvania,2010,02,2.66
Pennsylvania,2010,03,3.57
Pennsylvania,2010,04,2.31
Pennsylvania,2010,05,4.02
Pennsylvania,2010,06,3.63
Pennsylvania,2010,07,4.64
Pennsylvania,2010,08,3.11
Pennsylvania,2010,09,3.41
Pennsylvania,2010,10,5.15
Pennsylvania,2010,11,3.29
Pennsylvania,2010,12,3.44
Pennsylvania,2011,01,1.90
Pennsylvania,2011,02,3.73
Pennsylvania,2011,03,5.79
Pennsylvania,2011,04,8.06
Pennsylvania,2011,05,5.70
Pennsylvania,2011,06,3.18
Pennsylvania,2011,07,2.98
Pennsylvania,2011,08,6.88
Pennsylvania,2011,09,10.10
Pennsylvania,2011,10,4.96
Pennsylvania,2011,11,3.94
Pennsylvania,2011,12,3.78
Pennsylvania,2012,01,3.36
Pennsylvania,2012,02,1.50
Pennsylvania,2012,03,2.89
Pennsylvania,2012,04,2.15
Pennsylvania,2012,05,5.10
Pennsylvania,2012,06,3.30
Pennsylvania,2012,07,4.73
Pennsylvania,2012,08,3.52
Pennsylvania,2012,09,5.11
Pennsylvania,2012,10,5.58
Pennsylvania,2012,11,1.01
Pennsylvania,2012,12,5.24
Pennsylvania,2013,01,2.97
Pennsylvania,2013,02,1.98
Pennsylvania,2013,03,2.14
Pennsylvania,2013,04,3.02
Pennsylvania,2013,05,3.23
Pennsylvania,2013,06,6.11
Pennsylvania,2013,07,5.09
Pennsylvania,2013,08,3.85
Pennsylvania,2013,09,2.37
Pennsylvania,2013,10,3.65
Pennsylvania,2013,11,3.42
Pennsylvania,2013,12,3.99
Pennsylvania,2014,01,2.32
Pennsylvania,2014,02,3.24
Pennsylvania,2014,03,2.60
Pennsylvania,2014,04,3.85
Pennsylvania,2014,05,5.29
Pennsylvania,2014,06,5.31
Pennsylvania,2014,07,4.53
Pennsylvania,2014,08,4.28
Pennsylvania,2014,09,1.88
Pennsylvania,2014,10,3.73
Pennsylvania,2014,11,2.44
Pennsylvania,2014,12,2.96
Pennsylvania,2015,01,2.44
Pennsylvania,2015,02,1.52
Pennsylvania,2015,03,3.19
Pennsylvania,2015,04,3.86
Pennsylvania,2015,05,2.57
Pennsylvania,2015,06,8.36
Pennsylvania,2015,07,4.33
Pennsylvania,2015,08,2.57
Pennsylvania,2015,09,4.32
Pennsylvania,2015,10,3.78
Pennsylvania,2015,11,2.06
Pennsylvania,2015,12,4.10
Rhode Island,2000,01,3.94
Rhode Island,2000,02,3.13
Rhode Island,2000,03,5.28
Rhode Island,2000,04,5.95
Rhode Island,2000,05,3.61
Rhode Island,2000,06,5.02
Rhode Island,2000,07,4.39
Rhode Island,2000,08,3.30
Rhode Island,2000,09,4.02
Rhode Island,2000,10,1.39
Rhode Island,2000,11,4.08
Rhode Island,2000,12,4.74
Rhode Island,2001,01,2.79
Rhode Island,2001,02,2.52
Rhode Island,2001,03,9.82
Rhode Island,2001,04,2.03
Rhode Island,2001,05,4.12
Rhode Island,2001,06,6.34
Rhode Island,2001,07,3.24
Rhode Island,2001,08,4.22
Rhode Island,2001,09,3.03
Rhode Island,2001,10,1.52
Rhode Island,2001,11,0.89
Rhode Island,2001,12,2.71
Rhode Island,2002,01,2.94
Rhode Island,2002,02,1.91
Rhode Island,2002,03,4.59
Rhode Island,2002,04,3.62
Rhode Island,2002,05,5.63
Rhode Island,2002,06,4.14
Rhode Island,2002,07,1.49
Rhode Island,2002,08,2.25
Rhode Island,2002,09,5.36
Rhode Island,2002,10,4.03
Rhode Island,2002,11,5.95
Rhode Island,2002,12,5.53
Rhode Island,2003,01,2.33
Rhode Island,2003,02,4.17
Rhode Island,2003,03,5.27
Rhode Island,2003,04,4.86
Rhode Island,2003,05,3.57
Rhode Island,2003,06,6.05
Rhode Island,2003,07,3.70
Rhode Island,2003,08,4.80
Rhode Island,2003,09,4.06
Rhode Island,2003,10,6.44
Rhode Island,2003,11,2.28
Rhode Island,2003,12,5.45
Rhode Island,2004,01,1.73
Rhode Island,2004,02,2.23
Rhode Island,2004,03,2.91
Rhode Island,2004,04,7.85
Rhode Island,2004,05,2.92
Rhode Island,2004,06,1.75
Rhode Island,2004,07,3.16
Rhode Island,2004,08,6.18
Rhode Island,2004,09,6.90
Rhode Island,2004,10,2.49
Rhode Island,2004,11,4.49
Rhode Island,2004,12,5.00
Rhode Island,2005,01,4.81
Rhode Island,2005,02,2.99
Rhode Island,2005,03,5.19
Rhode Island,2005,04,5.42
Rhode Island,2005,05,4.41
Rhode Island,2005,06,1.25
Rhode Island,2005,07,1.94
Rhode Island,2005,08,4.09
Rhode Island,2005,09,3.30
Rhode Island,2005,10,14.56
Rhode Island,2005,11,5.68
Rhode Island,2005,12,4.21
Rhode Island,2006,01,5.76
Rhode Island,2006,02,2.74
Rhode Island,2006,03,0.59
Rhode Island,2006,04,2.97
Rhode Island,2006,05,7.69
Rhode Island,2006,06,10.56
Rhode Island,2006,07,2.92
Rhode Island,2006,08,4.44
Rhode Island,2006,09,2.99
Rhode Island,2006,10,7.18
Rhode Island,2006,11,6.61
Rhode Island,2006,12,2.28
Rhode Island,2007,01,4.01
Rhode Island,2007,02,2.42
Rhode Island,2007,03,6.01
Rhode Island,2007,04,8.16
Rhode Island,2007,05,2.78
Rhode Island,2007,06,3.05
Rhode Island,2007,07,3.41
Rhode Island,2007,08,1.55
Rhode Island,2007,09,2.19
Rhode Island,2007,10,2.57
Rhode Island,2007,11,3.25
Rhode Island,2007,12,5.07
Rhode Island,2008,01,2.89
Rhode Island,2008,02,6.97
Rhode Island,2008,03,5.66
Rhode Island,2008,04,4.17
Rhode Island,2008,05,2.47
Rhode Island,2008,06,2.82
Rhode Island,2008,07,4.88
Rhode Island,2008,08,3.43
Rhode Island,2008,09,9.24
Rhode Island,2008,10,2.17
Rhode Island,2008,11,4.42
Rhode Island,2008,12,7.61
Rhode Island,2009,01,3.81
Rhode Island,2009,02,1.96
Rhode Island,2009,03,2.73
Rhode Island,2009,04,5.55
Rhode Island,2009,05,3.44
Rhode Island,2009,06,4.54
Rhode Island,2009,07,10.32
Rhode Island,2009,08,3.07
Rhode Island,2009,09,2.21
Rhode Island,2009,10,6.77
Rhode Island,2009,11,3.59
Rhode Island,2009,12,6.03
Rhode Island,2010,01,3.30
Rhode Island,2010,02,4.77
Rhode Island,2010,03,14.76
Rhode Island,2010,04,1.96
Rhode Island,2010,05,2.73
Rhode Island,2010,06,3.77
Rhode Island,2010,07,3.70
Rhode Island,2010,08,3.20
Rhode Island,2010,09,2.94
Rhode Island,2010,10,4.36
Rhode Island,2010,11,3.67
Rhode Island,2010,12,4.21
Rhode Island,2011,01,4.07
Rhode Island,2011,02,4.56
Rhode Island,2011,03,2.52
Rhode Island,2011,04,5.35
Rhode Island,2011,05,3.40
Rhode Island,2011,06,4.41
Rhode Island,2011,07,2.73
Rhode Island,2011,08,8.18
Rhode Island,2011,09,6.37
Rhode Island,2011,10,7.47
Rhode Island,2011,11,4.52
Rhode Island,2011,12,3.99
Rhode Island,2012,01,3.30
Rhode Island,2012,02,1.17
Rhode Island,2012,03,1.41
Rhode Island,2012,04,3.22
Rhode Island,2012,05,4.57
Rhode Island,2012,06,4.24
Rhode Island,2012,07,3.78
Rhode Island,2012,08,4.17
Rhode Island,2012,09,4.53
Rhode Island,2012,10,3.93
Rhode Island,2012,11,0.99
Rhode Island,2012,12,5.82
Rhode Island,2013,01,1.86
Rhode Island,2013,02,4.79
Rhode Island,2013,03,2.49
Rhode Island,2013,04,1.80
Rhode Island,2013,05,3.58
Rhode Island,2013,06,10.20
Rhode Island,2013,07,2.88
Rhode Island,2013,08,3.32
Rhode Island,2013,09,3.18
Rhode Island,2013,10,0.89
Rhode Island,2013,11,3.98
Rhode Island,2013,12,4.21
Rhode Island,2014,01,3.31
Rhode Island,2014,02,4.23
Rhode Island,2014,03,5.91
Rhode Island,2014,04,4.58
Rhode Island,2014,05,3.26
Rhode Island,2014,06,2.32
Rhode Island,2014,07,4.66
Rhode Island,2014,08,2.55
Rhode Island,2014,09,0.86
Rhode Island,2014,10,4.45
Rhode Island,2014,11,5.14
Rhode Island,2014,12,6.02
Rhode Island,2015,01,3.71
Rhode Island,2015,02,2.67
Rhode Island,2015,03,4.14
Rhode Island,2015,04,2.51
Rhode Island,2015,05,1.04
Rhode Island,2015,06,5.35
Rhode Island,2015,07,3.12
Rhode Island,2015,08,2.52
Rhode Island,2015,09,3.99
Rhode Island,2015,10,4.02
Rhode Island,2015,11,2.59
Rhode Island,2015,12,5.22
South Carolina,2000,01,5.80
South Carolina,2000,02,1.62
South Carolina,2000,03,4.08
South Carolina,2000,04,2.79
South Carolina,2000,05,1.21
South Carolina,2000,06,3.79
South Carolina,2000,07,4.83
South Carolina,2000,08,4.10
South Carolina,2000,09,7.63
South Carolina,2000,10,0.02
South Carolina,2000,11,3.50
South Carolina,2000,12,1.87
South Carolina,2001,01,2.02
South Carolina,2001,02,2.40
South Carolina,2001,03,6.38
South Carolina,2001,04,0.96
South Carolina,2001,05,2.61
South Carolina,2001,06,5.40
South Carolina,2001,07,5.24
South Carolina,2001,08,2.66
South Carolina,2001,09,3.72
South Carolina,2001,10,0.88
South Carolina,2001,11,0.98
South Carolina,2001,12,1.47
South Carolina,2002,01,3.49
South Carolina,2002,02,2.06
South Carolina,2002,03,4.28
South Carolina,2002,04,1.84
South Carolina,2002,05,3.49
South Carolina,2002,06,3.01
South Carolina,2002,07,3.25
South Carolina,2002,08,5.94
South Carolina,2002,09,5.40
South Carolina,2002,10,4.73
South Carolina,2002,11,4.42
South Carolina,2002,12,4.63
South Carolina,2003,01,1.76
South Carolina,2003,02,4.14
South Carolina,2003,03,7.52
South Carolina,2003,04,6.00
South Carolina,2003,05,5.72
South Carolina,2003,06,6.39
South Carolina,2003,07,8.37
South Carolina,2003,08,4.61
South Carolina,2003,09,2.98
South Carolina,2003,10,3.53
South Carolina,2003,11,1.60
South Carolina,2003,12,2.57
South Carolina,2004,01,1.77
South Carolina,2004,02,5.14
South Carolina,2004,03,0.92
South Carolina,2004,04,2.02
South Carolina,2004,05,2.89
South Carolina,2004,06,6.35
South Carolina,2004,07,4.96
South Carolina,2004,08,6.99
South Carolina,2004,09,8.26
South Carolina,2004,10,1.43
South Carolina,2004,11,2.92
South Carolina,2004,12,2.20
South Carolina,2005,01,2.02
South Carolina,2005,02,3.82
South Carolina,2005,03,4.87
South Carolina,2005,04,2.74
South Carolina,2005,05,3.77
South Carolina,2005,06,6.83
South Carolina,2005,07,5.79
South Carolina,2005,08,4.96
South Carolina,2005,09,0.65
South Carolina,2005,10,4.67
South Carolina,2005,11,3.20
South Carolina,2005,12,4.19
South Carolina,2006,01,3.29
South Carolina,2006,02,2.96
South Carolina,2006,03,1.24
South Carolina,2006,04,2.56
South Carolina,2006,05,2.54
South Carolina,2006,06,6.80
South Carolina,2006,07,2.96
South Carolina,2006,08,5.11
South Carolina,2006,09,4.55
South Carolina,2006,10,3.03
South Carolina,2006,11,4.98
South Carolina,2006,12,3.71
South Carolina,2007,01,3.66
South Carolina,2007,02,2.54
South Carolina,2007,03,2.57
South Carolina,2007,04,2.54
South Carolina,2007,05,1.44
South Carolina,2007,06,4.72
South Carolina,2007,07,3.79
South Carolina,2007,08,2.94
South Carolina,2007,09,2.25
South Carolina,2007,10,2.76
South Carolina,2007,11,0.57
South Carolina,2007,12,5.12
South Carolina,2008,01,2.88
South Carolina,2008,02,3.94
South Carolina,2008,03,3.44
South Carolina,2008,04,3.19
South Carolina,2008,05,2.74
South Carolina,2008,06,2.35
South Carolina,2008,07,4.69
South Carolina,2008,08,7.08
South Carolina,2008,09,4.03
South Carolina,2008,10,4.53
South Carolina,2008,11,3.94
South Carolina,2008,12,2.96
South Carolina,2009,01,2.05
South Carolina,2009,02,2.00
South Carolina,2009,03,5.11
South Carolina,2009,04,3.40
South Carolina,2009,05,5.68
South Carolina,2009,06,4.04
South Carolina,2009,07,4.25
South Carolina,2009,08,3.65
South Carolina,2009,09,2.91
South Carolina,2009,10,4.79
South Carolina,2009,11,4.63
South Carolina,2009,12,8.05
South Carolina,2010,01,4.92
South Carolina,2010,02,3.34
South Carolina,2010,03,3.06
South Carolina,2010,04,1.34
South Carolina,2010,05,3.60
South Carolina,2010,06,4.51
South Carolina,2010,07,4.86
South Carolina,2010,08,5.96
South Carolina,2010,09,4.91
South Carolina,2010,10,1.47
South Carolina,2010,11,1.23
South Carolina,2010,12,1.99
South Carolina,2011,01,1.87
South Carolina,2011,02,3.40
South Carolina,2011,03,5.02
South Carolina,2011,04,2.87
South Carolina,2011,05,2.95
South Carolina,2011,06,2.62
South Carolina,2011,07,3.89
South Carolina,2011,08,4.27
South Carolina,2011,09,4.27
South Carolina,2011,10,2.25
South Carolina,2011,11,2.85
South Carolina,2011,12,1.95
South Carolina,2012,01,2.19
South Carolina,2012,02,2.23
South Carolina,2012,03,3.64
South Carolina,2012,04,2.55
South Carolina,2012,05,5.72
South Carolina,2012,06,4.17
South Carolina,2012,07,5.51
South Carolina,2012,08,7.45
South Carolina,2012,09,2.54
South Carolina,2012,10,1.77
South Carolina,2012,11,1.46
South Carolina,2012,12,4.54
South Carolina,2013,01,2.48
South Carolina,2013,02,6.20
South Carolina,2013,03,3.35
South Carolina,2013,04,4.70
South Carolina,2013,05,3.56
South Carolina,2013,06,7.70
South Carolina,2013,07,10.38
South Carolina,2013,08,6.40
South Carolina,2013,09,2.04
South Carolina,2013,10,1.16
South Carolina,2013,11,3.16
South Carolina,2013,12,5.26
South Carolina,2014,01,3.15
South Carolina,2014,02,3.31
South Carolina,2014,03,4.34
South Carolina,2014,04,4.24
South Carolina,2014,05,3.97
South Carolina,2014,06,3.43
South Carolina,2014,07,4.62
South Carolina,2014,08,4.31
South Carolina,2014,09,5.47
South Carolina,2014,10,1.81
South Carolina,2014,11,4.44
South Carolina,2014,12,3.94
South Carolina,2015,01,3.56
South Carolina,2015,02,4.06
South Carolina,2015,03,3.18
South Carolina,2015,04,4.47
South Carolina,2015,05,1.63
South Carolina,2015,06,4.12
South Carolina,2015,07,3.47
South Carolina,2015,08,5.71
South Carolina,2015,09,4.35
South Carolina,2015,10,12.17
South Carolina,2015,11,7.24
South Carolina,2015,12,6.70
South Dakota,2000,01,0.38
South Dakota,2000,02,0.72
South Dakota,2000,03,1.27
South Dakota,2000,04,2.63
South Dakota,2000,05,3.24
South Dakota,2000,06,2.70
South Dakota,2000,07,2.52
South Dakota,2000,08,1.46
South Dakota,2000,09,0.61
South Dakota,2000,10,1.31
South Dakota,2000,11,1.86
South Dakota,2000,12,0.42
South Dakota,2001,01,0.82
South Dakota,2001,02,0.87
South Dakota,2001,03,0.46
South Dakota,2001,04,3.84
South Dakota,2001,05,2.48
South Dakota,2001,06,3.20
South Dakota,2001,07,3.80
South Dakota,2001,08,0.70
South Dakota,2001,09,1.80
South Dakota,2001,10,0.96
South Dakota,2001,11,1.19
South Dakota,2001,12,0.06
South Dakota,2002,01,0.28
South Dakota,2002,02,0.18
South Dakota,2002,03,0.95
South Dakota,2002,04,1.29
South Dakota,2002,05,1.64
South Dakota,2002,06,1.55
South Dakota,2002,07,1.79
South Dakota,2002,08,3.27
South Dakota,2002,09,1.59
South Dakota,2002,10,1.46
South Dakota,2002,11,0.06
South Dakota,2002,12,0.24
South Dakota,2003,01,0.45
South Dakota,2003,02,0.63
South Dakota,2003,03,0.94
South Dakota,2003,04,2.28
South Dakota,2003,05,2.79
South Dakota,2003,06,3.61
South Dakota,2003,07,1.63
South Dakota,2003,08,1.12
South Dakota,2003,09,1.81
South Dakota,2003,10,0.84
South Dakota,2003,11,0.74
South Dakota,2003,12,0.29
South Dakota,2004,01,0.33
South Dakota,2004,02,0.46
South Dakota,2004,03,1.61
South Dakota,2004,04,0.88
South Dakota,2004,05,3.70
South Dakota,2004,06,2.64
South Dakota,2004,07,2.86
South Dakota,2004,08,1.78
South Dakota,2004,09,3.88
South Dakota,2004,10,2.20
South Dakota,2004,11,0.36
South Dakota,2004,12,0.09
South Dakota,2005,01,0.37
South Dakota,2005,02,0.39
South Dakota,2005,03,0.69
South Dakota,2005,04,2.07
South Dakota,2005,05,3.70
South Dakota,2005,06,5.04
South Dakota,2005,07,1.66
South Dakota,2005,08,1.93
South Dakota,2005,09,2.14
South Dakota,2005,10,0.90
South Dakota,2005,11,1.07
South Dakota,2005,12,0.74
South Dakota,2006,01,0.30
South Dakota,2006,02,0.29
South Dakota,2006,03,1.35
South Dakota,2006,04,2.36
South Dakota,2006,05,1.20
South Dakota,2006,06,1.77
South Dakota,2006,07,0.75
South Dakota,2006,08,3.05
South Dakota,2006,09,3.40
South Dakota,2006,10,0.38
South Dakota,2006,11,0.35
South Dakota,2006,12,0.73
South Dakota,2007,01,0.19
South Dakota,2007,02,0.90
South Dakota,2007,03,2.13
South Dakota,2007,04,2.21
South Dakota,2007,05,4.53
South Dakota,2007,06,3.22
South Dakota,2007,07,0.93
South Dakota,2007,08,4.00
South Dakota,2007,09,1.49
South Dakota,2007,10,2.68
South Dakota,2007,11,0.05
South Dakota,2007,12,0.61
South Dakota,2008,01,0.23
South Dakota,2008,02,0.38
South Dakota,2008,03,0.90
South Dakota,2008,04,1.72
South Dakota,2008,05,4.06
South Dakota,2008,06,5.04
South Dakota,2008,07,2.96
South Dakota,2008,08,1.56
South Dakota,2008,09,2.11
South Dakota,2008,10,2.86
South Dakota,2008,11,1.15
South Dakota,2008,12,0.71
South Dakota,2009,01,0.40
South Dakota,2009,02,1.00
South Dakota,2009,03,1.75
South Dakota,2009,04,1.86
South Dakota,2009,05,1.27
South Dakota,2009,06,3.49
South Dakota,2009,07,3.45
South Dakota,2009,08,2.87
South Dakota,2009,09,1.30
South Dakota,2009,10,3.94
South Dakota,2009,11,0.11
South Dakota,2009,12,1.15
South Dakota,2010,01,0.61
South Dakota,2010,02,0.60
South Dakota,2010,03,1.19
South Dakota,2010,04,2.38
South Dakota,2010,05,3.69
South Dakota,2010,06,4.92
South Dakota,2010,07,3.73
South Dakota,2010,08,2.02
South Dakota,2010,09,3.26
South Dakota,2010,10,1.00
South Dakota,2010,11,0.33
South Dakota,2010,12,0.95
South Dakota,2011,01,0.93
South Dakota,2011,02,1.13
South Dakota,2011,03,1.05
South Dakota,2011,04,2.29
South Dakota,2011,05,4.50
South Dakota,2011,06,4.52
South Dakota,2011,07,3.15
South Dakota,2011,08,2.32
South Dakota,2011,09,0.63
South Dakota,2011,10,1.11
South Dakota,2011,11,0.24
South Dakota,2011,12,0.26
South Dakota,2012,01,0.41
South Dakota,2012,02,1.13
South Dakota,2012,03,0.37
South Dakota,2012,04,3.06
South Dakota,2012,05,2.79
South Dakota,2012,06,2.18
South Dakota,2012,07,1.54
South Dakota,2012,08,1.12
South Dakota,2012,09,0.20
South Dakota,2012,10,0.83
South Dakota,2012,11,0.32
South Dakota,2012,12,0.63
South Dakota,2013,01,0.45
South Dakota,2013,02,0.70
South Dakota,2013,03,0.67
South Dakota,2013,04,2.33
South Dakota,2013,05,4.82
South Dakota,2013,06,3.12
South Dakota,2013,07,2.47
South Dakota,2013,08,2.41
South Dakota,2013,09,1.91
South Dakota,2013,10,5.01
South Dakota,2013,11,0.30
South Dakota,2013,12,0.75
South Dakota,2014,01,0.24
South Dakota,2014,02,0.36
South Dakota,2014,03,0.76
South Dakota,2014,04,1.97
South Dakota,2014,05,2.42
South Dakota,2014,06,5.89
South Dakota,2014,07,1.04
South Dakota,2014,08,4.04
South Dakota,2014,09,1.61
South Dakota,2014,10,0.57
South Dakota,2014,11,0.62
South Dakota,2014,12,0.67
South Dakota,2015,01,0.27
South Dakota,2015,02,0.34
South Dakota,2015,03,0.24
South Dakota,2015,04,0.87
South Dakota,2015,05,5.72
South Dakota,2015,06,4.05
South Dakota,2015,07,3.02
South Dakota,2015,08,3.36
South Dakota,2015,09,1.33
South Dakota,2015,10,1.44
South Dakota,2015,11,1.02
South Dakota,2015,12,1.12
California,2000,01,5.09
California,2000,02,6.93
California,2000,03,1.92
California,2000,04,1.80
California,2000,05,0.94
California,2000,06,0.31
California,2000,07,0.06
California,2000,08,0.27
California,2000,09,0.35
California,2000,10,2.20
California,2000,11,0.79
California,2000,12,0.77
California,2001,01,3.52
California,2001,02,4.42
California,2001,03,2.21
California,2001,04,1.75
California,2001,05,0.15
California,2001,06,0.23
California,2001,07,0.28
California,2001,08,0.05
California,2001,09,0.30
California,2001,10,0.65
California,2001,11,4.21
California,2001,12,5.25
California,2002,01,2.22
California,2002,02,1.45
California,2002,03,1.91
California,2002,04,0.88
California,2002,05,0.59
California,2002,06,0.07
California,2002,07,0.06
California,2002,08,0.01
California,2002,09,0.11
California,2002,10,0.06
California,2002,11,3.18
California,2002,12,8.14
California,2003,01,1.92
California,2003,02,2.66
California,2003,03,2.77
California,2003,04,3.98
California,2003,05,1.09
California,2003,06,0.04
California,2003,07,0.22
California,2003,08,0.57
California,2003,09,0.17
California,2003,10,0.09
California,2003,11,2.35
California,2003,12,5.77
California,2004,01,2.27
California,2004,02,5.88
California,2004,03,1.08
California,2004,04,0.70
California,2004,05,0.45
California,2004,06,0.08
California,2004,07,0.06
California,2004,08,0.19
California,2004,09,0.14
California,2004,10,3.72
California,2004,11,1.68
California,2004,12,5.51
California,2005,01,5.56
California,2005,02,4.03
California,2005,03,3.69
California,2005,04,1.79
California,2005,05,2.54
California,2005,06,0.67
California,2005,07,0.14
California,2005,08,0.29
California,2005,09,0.32
California,2005,10,1.00
California,2005,11,2.26
California,2005,12,7.81
California,2006,01,4.54
California,2006,02,2.69
California,2006,03,5.41
California,2006,04,4.16
California,2006,05,0.73
California,2006,06,0.15
California,2006,07,0.15
California,2006,08,0.06
California,2006,09,0.06
California,2006,10,0.45
California,2006,11,2.08
California,2006,12,3.13
California,2007,01,0.81
California,2007,02,4.24
California,2007,03,0.74
California,2007,04,1.27
California,2007,05,0.32
California,2007,06,0.12
California,2007,07,0.18
California,2007,08,0.12
California,2007,09,0.50
California,2007,10,1.51
California,2007,11,0.82
California,2007,12,3.21
California,2008,01,7.11
California,2008,02,2.76
California,2008,03,0.61
California,2008,04,0.34
California,2008,05,0.54
California,2008,06,0.03
California,2008,07,0.14
California,2008,08,0.12
California,2008,09,0.04
California,2008,10,0.70
California,2008,11,2.41
California,2008,12,3.05
California,2009,01,1.27
California,2009,02,4.64
California,2009,03,2.26
California,2009,04,0.57
California,2009,05,1.24
California,2009,06,0.60
California,2009,07,0.05
California,2009,08,0.12
California,2009,09,0.09
California,2009,10,2.07
California,2009,11,0.99
California,2009,12,3.15
California,2010,01,6.48
California,2010,02,3.65
California,2010,03,2.19
